t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.16,2,4.8482e-05,1,-0.00089188,0.00068895,0.79113,0.61164,-0.00030841,0.0011854,0.00053924,-3.4733e-05,0.026055,-2.7162e-08,-0.0055781,0.021404,0.0033124,0,0,0,0.073577,0.073623,0.073623,0.073577,-0.064707,0.24736,-0.0010542,-0.31337,1.1787,-0.0058285
0.17,2,6.1448e-05,1,-0.00099746,0.00077039,0.79116,0.61161,-0.00036748,0.001412,0.00057231,-3.9605e-05,0.027275,-3.4723e-08,-0.0062406,0.023936,0.0033015,0,0,0,0.073578,0.073622,0.073622,0.073578,-0.067788,0.25893,-0.001112,-0.3028,1.1359,-0.0057373
0.18,2,7.6809e-05,1.0001,-0.0011078,0.00085548,0.79118,0.61158,-0.00043332,0.0016645,0.00060527,-4.4843e-05,0.028451,-4.377e-08,-0.0069335,0.026581,0.0032901,0,0,0,0.073579,0.073621,0.073621,0.073579,-0.070764,0.27008,-0.0011689,-0.29238,1.0936,-0.0056467
0.19,2,9.4828e-05,1.0001,-0.0012227,0.00094408,0.7912,0.61155,-0.00050625,0.001944,0.00063811,-5.0457e-05,0.029582,-5.449e-08,-0.0076556,0.029336,0.0032782,0,0,0,0.07358,0.07362,0.073621,0.073579,-0.073636,0.2808,-0.0012249,-0.28209,1.0517,-0.0055567
0.2,2,0.00011578,1.0001,-0.001342,0.001036,0.79123,0.61152,-0.00058653,0.0022516,0.00067083,-5.6453e-05,0.03067,-6.7077e-08,-0.0084058,0.032196,0.0032656,0,0,0,0.07358,0.073619,0.07362,0.07358,-0.076406,0.29111,-0.0012801,-0.27194,1.0104,-0.0054673
0.21,2,0.00013996,1.0001,-0.0014656,0.0011312,0.79125,0.61149,-0.00067445,0.0025883,0.00070342,-6.2841e-05,0.031715,-8.174e-08,-0.0091833,0.035157,0.0032526,0,0,0,0.073581,0.073619,0.073619,0.073581,-0.079075,0.30101,-0.0013343,-0.26192,0.96965,-0.0053786
0.22,2,0.00016765,1.0001,-0.0015932,0.0012296,0.79128,0.61146,-0.00077028,0.002955,0.00073588,-6.9628e-05,0.032717,-9.8694e-08,-0.009987,0.038215,0.0032389,0,0,0,0.073582,0.073618,0.073618,0.073582,-0.081645,0.31051,-0.0013876,-0.25204,0.92937,-0.0052905
0.23,1.9999,0.00019916,1.0001,-0.0017247,0.0013308,0.7913,0.61142,-0.00087428,0.0033529,0.0007682,-7.6823e-05,0.033678,-1.1817e-07,-0.010816,0.041366,0.0032248,0,0,0,0.073583,0.073617,0.073617,0.073582,-0.084117,0.3196,-0.0014401,-0.24229,0.88959,-0.005203
0.24,1.9999,0.00023481,1.0001,-0.00186,0.001435,0.79133,0.61139,-0.00098668,0.0037827,0.00080037,-8.4433e-05,0.034596,-1.404e-07,-0.011669,0.044606,0.0032101,0,0,0,0.073584,0.073616,0.073617,0.073583,-0.086491,0.3283,-0.0014917,-0.23267,0.85031,-0.0051162
0.25,1.9999,0.00027492,1.0001,-0.0019989,0.0015418,0.79135,0.61136,-0.0011077,0.0042453,0.0008324,-9.2467e-05,0.035474,-1.6564e-07,-0.012545,0.047931,0.003195,0,0,0,0.073584,0.073615,0.073616,0.073584,-0.088771,0.33661,-0.0015424,-0.22319,0.81153,-0.0050299
0.26,1.9999,0.00031983,1.0001,-0.0021411,0.0016512,0.79138,0.61132,-0.0012377,0.0047415,0.00086427,-0.00010093,0.036312,-1.9414e-07,-0.013444,0.051337,0.0031793,0,0,0,0.073585,0.073615,0.073615,0.073585,-0.090956,0.34453,-0.0015923,-0.21384,0.77324,-0.0049443
0.27,1.9999,0.00036987,1.0001,-0.0022866,0.0017631,0.7914,0.61129,-0.0013767,0.0052723,0.00089598,-0.00010984,0.037109,-2.2618e-07,-0.014364,0.05482,0.0031631,0,0,0,0.073586,0.073614,0.073614,0.073585,-0.093048,0.35208,-0.0016413,-0.20462,0.73545,-0.0048593
