t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.14,2,2.7812e-05,1,-0.00071974,0.00050101,0.82012,0.57219,-0.00028723,0.00077911,0.00047001,-4.1525e-05,0.023388,-1.4568e-08,-0.0059586,0.016147,0.0032746,0,0,0,0.073575,0.073624,0.073624,0.073575,-0.079609,0.21526,-0.0017115,-0.45383,1.2161,-0.010537
0.15,2,3.6447e-05,1,-0.00081822,0.00056995,0.82036,0.57185,-0.00035087,0.00095155,0.00050267,-2.7895e-05,0.024687,-1.9331e-08,-0.0067772,0.01836,0.0032569,0,0,0,0.073576,0.073623,0.073623,0.073576,-0.084071,0.2272,-0.0018157,-0.43848,1.1729,-0.010307
0.16,2,4.6918e-05,1,-0.00092213,0.00064224,0.82037,0.57183,-0.00042292,0.0011467,0.00053515,-3.2174e-05,0.02594,-2.5193e-08,-0.0076395,0.02069,0.0032383,0,0,0,0.073577,0.073622,0.073622,0.073577,-0.08838,0.23872,-0.0019177,-0.42333,1.1302,-0.010079
0.17,2,5.946e-05,1,-0.0010311,0.00071803,0.82039,0.5718,-0.0005038,0.0013657,0.00056743,-3.6812e-05,0.027147,-3.2314e-08,-0.0085443,0.023133,0.0032186,0,0,0,0.073578,0.073621,0.073621,0.073577,-0.092538,0.24981,-0.0020173,-0.40837,1.088,-0.0098535
0.18,2,7.4316e-05,1.0001,-0.0011449,0.00079719,0.82041,0.57177,-0.00059394,0.0016097,0.00059952,-4.1821e-05,0.028309,-4.0869e-08,-0.0094898,0.025685,0.0031979,0,0,0,0.073578,0.07362,0.07362,0.073578,-0.096548,0.26048,-0.0021147,-0.39361,1.0464,-0.0096299
0.19,2,9.1741e-05,1.0001,-0.0012635,0.00087959,0.82043,0.57174,-0.00069373,0.0018798,0.00063139,-4.7209e-05,0.029426,-5.1042e-08,-0.010475,0.028341,0.0031763,0,0,0,0.073579,0.073619,0.073619,0.073579,-0.10041,0.27074,-0.0022099,-0.37905,1.0053,-0.0094083
0.2,2,0.000112,1.0001,-0.0013865,0.0009651,0.82045,0.57171,-0.00080356,0.0021769,0.00066304,-5.2988e-05,0.030499,-6.3031e-08,-0.011498,0.031098,0.0031537,0,0,0,0.07358,0.073618,0.073619,0.07358,-0.10413,0.28059,-0.0023029,-0.36468,0.96465,-0.0091889
0.21,2,0.00013537,1.0001,-0.0015139,0.0010536,0.82048,0.57168,-0.0009238,0.002502,0.00069446,-5.9168e-05,0.031528,-7.7043e-08,-0.012557,0.033952,0.0031302,0,0,0,0.073581,0.073617,0.073618,0.07358,-0.10771,0.29003,-0.0023937,-0.3505,0.92455,-0.0089715
0.22,1.9999,0.00016214,1.0001,-0.0016454,0.0011449,0.8205,0.57165,-0.0010548,0.0028562,0.00072564,-6.5758e-05,0.032515,-9.33e-08,-0.013651,0.036897,0.0031059,0,0,0,0.073581,0.073616,0.073617,0.073581,-0.11114,0.29908,-0.0024824,-0.33652,0.88494,-0.0087562
0.23,1.9999,0.0001926,1.0001,-0.0017809,0.001239,0.82052,0.57162,-0.0011969,0.0032403,0.00075657,-7.2769e-05,0.033458,-1.1203e-07,-0.014779,0.039932,0.0030806,0,0,0,0.073582,0.073616,0.073616,0.073582,-0.11444,0.30774,-0.0025689,-0.32273,0.84585,-0.0085429
0.24,1.9999,0.00022705,1.0001,-0.0019202,0.0013357,0.82054,0.57158,-0.0013505,0.0036551,0.00078725,-8.0211e-05,0.03436,-1.3349e-07,-0.015939,0.043051,0.0030545,0,0,0,0.073583,0.073615,0.073615,0.073582,-0.1176,0.316,-0.0026532,-0.30913,0.80725,-0.0083318
0.25,1.9999,0.0002658,1.0001,-0.0020631,0.0014348,0.82056,0.57155,-0.0015158,0.0041016,0.00081766,-8.8094e-05,0.03522,-1.5792e-07,-0.017131,0.046251,0.0030275,0,0,0,0.073583,0.073614,0.073614,0.073583,-0.12062,0.32388,-0.0027355,-0.29571,0.76915,-0.0081226
0.26,1.9999,0.00030919,1.0001,-0.0022095,0.0015364,0.82059,0.57152,-0.0016932,0.0045804,0.0008478,-9.6428e-05,0.03604,-1.8559e-07,-0.018351,0.049527,0.0029998,0,0,0,0.073584,0.073613,0.073613,0.073584,-0.12351,0.33139,-0.0028157,-0.28249,0.73155,-0.0079155
0.27,1.9999,0.00035752,1.0001,-0.0023592,0.0016402,0.82061,0.57148,-0.001883,0.0050924,0.00087765,-0.00010522,0.036819,-2.1679e-07,-0.0196,0.052877,0.0029712,0,0,0,0.073585,0.073612,0.073613,0.073584,-0.12627,0.33851,-0.0028938,-0.26946,0.69445,-0.0077105
0.28,1.9998,0.00041115,1.0001,-0.0025121,0.0017461,0.82063,0.57145,-0.0020853,0.0056382,0.00090722,-0.00011449,0.037558,-2.518e-07,-0.020876,0.056296,0.0029419,0,0,0,0.073585,0.073611,0.073612,0.073585,-0.1289,0.34528,-0.0029699,-0.25661,0.65783,-0.0075074
0.29,1.9998,0.0004704,1.0001,-0.0026679,0.001854,0.82066,0.57141,-0.0023006,0.0062185,0.00093649,-0.00012424,0.038258,-2.9092e-07,-0.022178,0.059781,0.0029118,0,0,0,0.073586,0.073611,0.073611,0.073586,-0.1314,0.35167,-0.003044,-0.24394,0.62171,-0.0073064
0.3,1.9998,0.00053563,1.0001,-0.0028265,0.0019639,0.82068,0.57138,-0.002529,0.006834,0.00096546,-0.00013448,0.038919,-3.3446e-07,-0.023504,0.063329,0.002881,0,0,0,0.073587,0.07361,0.07361,0.073586,-0.13378,0.35771,-0.003116,-0.23146,0.58607,-0.0071074
0.31,1.9998,0.0006072,1.0002,-0.0029878,0.0020755,0.82071,0.57134,-0.0027707,0.0074853,0.00099411,-0.00014522,0.039542,-3.8275e-07,-0.024853,0.066934,0.0028495,0,0,0,0.073587,0.073609,0.07361,0.073587,-0.13603,0.3634,-0.0031861,-0.21917,0.55092,-0.0069104
0.32,1.9997,0.00068546,1.0002,-0.0031517,0.0021888,0.82073,0.5713,-0.0030261,0.0081729,0.0010224,-0.00015647,0.040128,-4.3613e-07,-0.026224,0.070595,0.0028173,0,0,0,0.073588,0.073608,0.073609,0.073588,-0.13816,0.36873,-0.0032543,-0.20705,0.51624,-0.0067154
0.33,1.9997,0.00077078,1.0002,-0.0033178,0.0023037,0.82076,0.57126,-0.0032953,0.0088974,0.0010505,-0.00016824,0.040676,-4.9492e-07,-0.027616,0.074308,0.0027845,0,0,0,0.073589,0.073608,0.073608,0.073588,-0.14017,0.37372,-0.0033204,-0.19512,0.48205,-0.0065223
0.34,1.9997,0.00086353,1.0002,-0.0034862,0.0024201,0.82078,0.57122,-0.0035785,0.0096592,0.0010781,-0.00018055,0.041187,-5.5949e-07,-0.029027,0.078069,0.0027509,0,0,0,0.07359,0.073607,0.073608,0.073589,-0.14207,0.37837,-0.0033847,-0.18337,0.44834,-0.0063313
0.35,1.9996,0.00096409,1.0002,-0.0036566,0.0025378,0.82081,0.57118,-0.0038759,0.010459,0.0011055,-0.00019339,0.041663,-6.302e-07,-0.030457,0.081874,0.0027168,0,0,0,0.07359,0.073606,0.073607,0.07359,-0.14384,0.38269,-0.0034471,-0.1718,0.4151,-0.0061422
0.36,1.9996,0.0010728,1.0002,-0.003829,0.0026568,0.82084,0.57114,-0.0041877,0.011297,0.0011325,-0.00020679,0.042103,-7.0741e-07,-0.031904,0.085721,0.002682,0,0,0,0.073591,0.073606,0.073606,0.07359,-0.1455,0.38668,-0.0035076,-0.1604,0.38233,-0.005955
0.37,1.9996,0.0011902,1.0002,-0.0040031,0.0027769,0.82087,0.5711,-0.004514,0.012173,0.0011591,-0.00022075,0.042507,-7.9153e-07,-0.033367,0.089607,0.0026466,0,0,0,0.073592,0.073605,0.073606,0.073591,-0.14705,0.39034,-0.0035662,-0.14919,0.35004,-0.0057699
0.38,1.9995,0.0013164,1.0002,-0.0041788,0.0028981,0.82089,0.57106,-0.0048551,0.013089,0.0011854,-0.00023528,0.042877,-8.8292e-07,-0.034844,0.093527,0.0026107,0,0,0,0.073592,0.073605,0.073605,0.073592,-0.14849,0.39368,-0.003623,-0.13815,0.31821,-0.0055866
0.39,1.9995,0.0014521,1.0002,-0.0043561,0.0030203,0.82092,0.57101,-0.0052109,0.014044,0.0012113,-0.00025039,0.043213,-9.8201e-07,-0.036336,0.097479,0.0025742,0,0,0,0.073593,0.073604,0.073605,0.073592,-0.14981,0.3967,-0.0036779,-0.12728,0.28684,-0.0054053
0.4,1.9994,0.0015975,1.0003,-0.0045347,0.0031432,0.82095,0.57097,-0.0055818,0.015039,0.0012369,-0.0002661,0.043516,-1.0892e-06,-0.03784,0.10146,0.0025371,0,0,0,0.073594,0.073603,0.073604,0.073593,-0.15103,0.39942,-0.0037311,-0.11659,0.25594,-0.0052259
0.41,1.9994,0.001753,1.0003,-0.0047145,0.003267,0.82098,0.57093,-0.0059678,0.016073,0.0012621,-0.0002824,0.043785,-1.2049e-06,-0.039356,0.10547,0.0024996,0,0,0,0.073594,0.073603,0.073604,0.073594,-0.15215,0.40183,-0.0037824,-0.10608,0.2255,-0.0050485
0.42,1.9993,0.0019191,1.0003,-0.0048953,0.0033914,0.82101,0.57088,-0.006369,0.017148,0.0012869,-0.00029932,0.044022,-1.3295e-06,-0.040883,0.1095,0.0024615,0,0,0,0.073595,0.073602,0.073603,0.073594,-0.15316,0.40393,-0.003832,-0.095732,0.19552,-0.0048729
0.43,1.9992,0.0020961,1.0003,-0.0050772,0.0035163,0.82104,0.57083,-0.0067855,0.018263,0.0013113,-0.00031686,0.044227,-1.4634e-06,-0.042419,0.11354,0.0024229,0,0,0,0.073596,0.073602,0.073603,0.073595,-0.15406,0.40574,-0.0038799,-0.085559,0.166,-0.0046993
0.44,1.9992,0.0022845,1.0003,-0.0052598,0.0036418,0.82107,0.57079,-0.0072174,0.019419,0.0013353,-0.00033503,0.0444,-1.6072e-06,-0.043964,0.11761,0.0023839,0,0,0,0.073596,0.073601,0.073602,0.073596,-0.15487,0.40725,-0.003926,-0.075556,0.13693,-0.0045275
0.45,1.9991,0.0024846,1.0003,-0.0054432,0.0037676,0.82111,0.57074,-0.0076648,0.020616,0.001359,-0.00035384,0.044542,-1.7612e-06,-0.045516,0.12169,0.0023444,0,0,0,0.073597,0.073601,0.073602,0.073596,-0.15557,0.40848,-0.0039705,-0.065722,0.10831,-0.0043577
0.46,1.999,0.0026969,1.0003,-0.0056271,0.0038937,0.82114,0.57069,-0.0081277,0.021853,0.0013822,-0.0003733,0.044654,-1.926e-06,-0.047075,0.12578,0.0023045,0,0,0,0.073598,0.073601,0.073601,0.073597,-0.15618,0.40942,-0.0040132,-0.056056,0.080135,-0.0041897
0.47,1.9989,0.0029218,1.0004,-0.0058115,0.00402,0.82117,0.57064,-0.0086063,0.023131,0.0014051,-0.00039342,0.044735,-2.1018e-06,-0.048639,0.12988,0.0022641,0,0,0,0.073599,0.0736,0.073601,0.073598,-0.1567,0.41008,-0.0040543,-0.046558,0.05241,-0.0040236
0.48,1.9988,0.0031597,1.0004,-0.0059962,0.0041464,0.8212,0.57059,-0.0091005,0.02445,0.0014275,-0.00041421,0.044787,-2.2893e-06,-0.050209,0.13398,0.0022234,0,0,0,0.073599,0.0736,0.073601,0.073598,-0.15711,0.41047,-0.0040937,-0.037226,0.025129,-0.0038593
0.49,1.9987,0.0034109,1.0004,-0.0061811,0.0042729,0.82124,0.57054,-0.0096105,0.025811,0.0014495,-0.00043569,0.044809,-2.4889e-06,-0.051781,0.13808,0.0021823,0,0,0,0.0736,0.073599,0.0736,0.073599,-0.15744,0.41059,-0.0041315,-0.028059,-0.0017106,-0.0036969
0.5,1.9986,0.003676,1.0004,-0.0063661,0.0043992,0.82127,0.57048,-0.010136,0.027212,0.0014711,-0.00045785,0.044803,-2.701e-06,-0.053357,0.14219,0.0021408,0,0,0,0.073601,0.073599,0.0736,0.0736,-0.15768,0.41044,-0.0041676,-0.019057,-0.028111,-0.0035363
0.51,1.9985,0.0039553,1.0004,-0.0065511,0.0045255,0.82131,0.57043,-0.010678,0.028655,0.0014923,-0.00048072,0.044769,-2.9262e-06,-0.054935,0.14629,0.0020989,0,0,0,0.073602,0.073599,0.0736,0.0736,-0.15782,0.41002,-0.0042022,-0.010217,-0.054074,-0.0033776
0.52,1.9984,0.0042492,1.0004,-0.0067359,0.0046515,0.82134,0.57038,-0.011235,0.030138,0.0015131,-0.0005043,0.044707,-3.1649e-06,-0.056513,0.15039,0.0020567,0,0,0,0.073602,0.073598,0.073599,0.073601,-0.15788,0.40936,-0.0042352,-0.0015403,-0.079603,-0.0032207
0.53,1.9983,0.0045582,1.0004,-0.0069205,0.0047772,0.82138,0.57032,-0.011808,0.031662,0.0015335,-0.00052859,0.044618,-3.4176e-06,-0.058092,0.15448,0.0020142,0,0,0,0.073603,0.073598,0.073599,0.073602,-0.15785,0.40843,-0.0042666,0.0069757,-0.1047,-0.0030656
0.54,1.9982,0.0048826,1.0005,-0.0071047,0.0049025,0.82142,0.57026,-0.012397,0.033227,0.0015534,-0.00055362,0.044502,-3.6848e-06,-0.05967,0.15856,0.0019714,0,0,0,0.073604,0.073598,0.073599,0.073603,-0.15774,0.40726,-0.0042965,0.015332,-0.12937,-0.0029124
0.55,1.9981,0.0052229,1.0005,-0.0072885,0.0050274,0.82145,0.57021,-0.013001,0.034833,0.0015729,-0.00057939,0.04436,-3.9669e-06,-0.061247,0.16262,0.0019283,0,0,0,0.073604,0.073598,0.073599,0.073603,-0.15755,0.40585,-0.0043249,0.023528,-0.15361,-0.0027609
0.56,1.9979,0.0055794,1.0005,-0.0074717,0.0051517,0.82149,0.57015,-0.013622,0.03648,0.001592,-0.0006059,0.044192,-4.2645e-06,-0.062821,0.16667,0.0018849,0,0,0,0.073605,0.073597,0.073598,0.073604,-0.15727,0.40419,-0.0043517,0.031567,-0.17742,-0.0026112
0.57,1.9978,0.0059526,1.0005,-0.0076542,0.0052754,0.82153,0.57009,-0.014258,0.038167,0.0016106,-0.00063318,0.043999,-4.5781e-06,-0.064392,0.17071,0.0018413,0,0,0,0.073606,0.073597,0.073598,0.073605,-0.15692,0.4023,-0.0043771,0.039448,-0.20081,-0.0024634
0.58,1.9976,0.0063429,1.0005,-0.007836,0.0053984,0.82157,0.57003,-0.014909,0.039894,0.0016288,-0.00066122,0.04378,-4.9082e-06,-0.065959,0.17472,0.0017974,0,0,0,0.073607,0.073597,0.073598,0.073605,-0.15648,0.40018,-0.004401,0.047173,-0.22379,-0.0023173
0.59,1.9975,0.0067506,1.0005,-0.0080169,0.0055206,0.82161,0.56997,-0.015577,0.041661,0.0016465,-0.00069005,0.043538,-5.2552e-06,-0.067521,0.17871,0.0017533,0,0,0,0.073607,0.073597,0.073598,0.073606,-0.15597,0.39783,-0.0044234,0.054744,-0.24634,-0.0021729
0.6,1.9973,0.0071763,1.0006,-0.0081968,0.005642,0.82165,0.5699,-0.01626,0.043468,0.0016638,-0.00071966,0.043271,-5.6196e-06,-0.069078,0.18267,0.0017089,0,0,0,0.073608,0.073597,0.073598,0.073607,-0.15539,0.39525,-0.0044445,0.06216,-0.26848,-0.0020304
0.61,1.9972,0.0076201,1.0006,-0.0083756,0.0057625,0.82169,0.56984,-0.016958,0.045314,0.0016807,-0.00075008,0.042981,-6.002e-06,-0.070629,0.18661,0.0016644,0,0,0,0.073609,0.073597,0.073598,0.073608,-0.15473,0.39246,-0.0044641,0.069423,-0.29021,-0.0018896
0.62,1.997,0.0080827,1.0006,-0.0085533,0.005882,0.82173,0.56978,-0.017672,0.0472,0.0016971,-0.0007813,0.042667,-6.4029e-06,-0.072172,0.19052,0.0016196,0,0,0,0.07361,0.073596,0.073598,0.073608,-0.154,0.38945,-0.0044823,0.076534,-0.31152,-0.0017505
0.63,1.9968,0.0085643,1.0006,-0.0087297,0.0060005,0.82178,0.56971,-0.018402,0.049125,0.0017131,-0.00081334,0.042331,-6.8227e-06,-0.073708,0.1944,0.0015747,0,0,0,0.073611,0.073596,0.073598,0.073609,-0.1532,0.38623,-0.0044991,0.083493,-0.33243,-0.0016132
0.64,1.9966,0.0090653,1.0006,-0.0089048,0.0061179,0.82182,0.56964,-0.019147,0.051088,0.0017286,-0.0008462,0.041973,-7.262e-06,-0.075236,0.19825,0.0015297,0,0,0,0.073611,0.073596,0.073598,0.07361,-0.15233,0.3828,-0.0045145,0.090303,-0.35293,-0.0014776
0.65,1.9964,0.0095862,1.0006,-0.0090785,0.0062341,0.82186,0.56958,-0.019907,0.05309,0.0017437,-0.00087991,0.041593,-7.7211e-06,-0.076755,0.20206,0.0014844,0,0,0,0.073612,0.073596,0.073597,0.07361,-0.1514,0.37917,-0.0045286,0.096964,-0.37303,-0.0013437
0.66,1.9962,0.010127,1.0007,-0.0092506,0.006349,0.82191,0.56951,-0.020682,0.055129,0.0017583,-0.00091446,0.041192,-8.2007e-06,-0.078264,0.20583,0.0014391,0,0,0,0.073613,0.073596,0.073597,0.073611,-0.15039,0.37534,-0.0045414,0.10348,-0.39272,-0.0012116
0.67,1.996,0.010689,1.0007,-0.0094212,0.0064626,0.82196,0.56944,-0.021472,0.057206,0.0017725,-0.00094987,0.04077,-8.7012e-06,-0.079762,0.20956,0.0013936,0,0,0,0.073613,0.073596,0.073597,0.073612,-0.14933,0.37132,-0.0045529,0.10984,-0.41202,-0.0010811
0.68,1.9958,0.011271,1.0007,-0.00959,0.0065749,0.822,0.56937,-0.022277,0.05932,0.0017862,-0.00098614,0.040327,-9.2231e-06,-0.08125,0.21326,0.001348,0,0,0,0.073614,0.073596,0.073597,0.073612,-0.1482,0.3671,-0.004563,0.11606,-0.43092,-0.00095236
0.69,1.9956,0.011875,1.0007,-0.0097571,0.0066858,0.82205,0.56929,-0.023097,0.061471,0.0017994,-0.0010233,0.039864,-9.7669e-06,-0.082726,0.2169,0.0013024,0,0,0,0.073615,0.073596,0.073597,0.073613,-0.14701,0.3627,-0.0045719,0.12214,-0.44943,-0.0008253
0.7,1.9953,0.012501,1.0007,-0.0099224,0.0067951,0.8221,0.56922,-0.023931,0.063658,0.0018122,-0.0010613,0.039382,-1.0333e-05,-0.08419,0.22051,0.0012566,0,0,0,0.073616,0.073596,0.073597,0.073614,-0.14575,0.35812,-0.0045795,0.12807,-0.46755,-0.00069991
0.71,1.9951,0.013149,1.0007,-0.010086,0.006903,0.82215,0.56914,-0.02478,0.065881,0.0018246,-0.0011003,0.038881,-1.0922e-05,-0.085641,0.22407,0.0012108,0,0,0,0.073616,0.073596,0.073597,0.073615,-0.14444,0.35335,-0.0045859,0.13386,-0.48528,-0.0005762
0.72,1.9948,0.013819,1.0008,-0.010247,0.0070092,0.8222,0.56907,-0.025644,0.068139,0.0018365,-0.0011401,0.038361,-1.1534e-05,-0.087079,0.22758,0.0011649,0,0,0,0.073617,0.073596,0.073597,0.073615,-0.14308,0.34841,-0.0045911,0.1395,-0.50262,-0.00045416
0.73,1.9946,0.014512,1.0008,-0.010406,0.0071138,0.82225,0.56899,-0.026522,0.070432,0.0018479,-0.0011809,0.037822,-1.217e-05,-0.088502,0.23103,0.001119,0,0,0,0.073618,0.073596,0.073598,0.073616,-0.14165,0.3433,-0.004595,0.14501,-0.51957,-0.00033377
0.74,1.9943,0.015228,1.0008,-0.010563,0.0072166,0.8223,0.56891,-0.027414,0.07276,0.0018588,-0.0012225,0.037266,-1.283e-05,-0.089912,0.23444,0.001073,0,0,0,0.073619,0.073596,0.073598,0.073617,-0.14018,0.33802,-0.0045978,0.15037,-0.53615,-0.00021503
0.75,1.994,0.015967,1.0008,-0.010718,0.0073177,0.82235,0.56883,-0.02832,0.075121,0.0018693,-0.0012651,0.036692,-1.3515e-05,-0.091306,0.23779,0.001027,0,0,0,0.073619,0.073596,0.073598,0.073617,-0.13865,0.33258,-0.0045993,0.1556,-0.55234,-9.7926e-05
0.76,1.9937,0.01673,1.0008,-0.010871,0.007417,0.82241,0.56875,-0.02924,0.077516,0.0018794,-0.0013087,0.036101,-1.4225e-05,-0.092684,0.24109,0.00098102,0,0,0,0.07362,0.073596,0.073598,0.073618,-0.13707,0.32698,-0.0045997,0.16069,-0.56816,1.7543e-05
0.77,1.9934,0.017517,1.0009,-0.011021,0.0075144,0.82246,0.56867,-0.030174,0.079943,0.001889,-0.0013532,0.035493,-1.496e-05,-0.094047,0.24433,0.00093502,0,0,0,0.073621,0.073596,0.073598,0.073618,-0.13543,0.32122,-0.004599,0.16564,-0.5836,0.00013139
0.78,1.9931,0.018329,1.0009,-0.011169,0.0076099,0.82252,0.56858,-0.031121,0.082402,0.0018981,-0.0013987,0.03487,-1.5722e-05,-0.095393,0.24752,0.00088904,0,0,0,0.073621,0.073596,0.073598,0.073619,-0.13375,0.31531,-0.0045971,0.17045,-0.59867,0.00024362
0.79,1.9928,0.019165,1.0009,-0.011314,0.0077034,0.82257,0.5685,-0.032082,0.084893,0.0019067,-0.0014451,0.03423,-1.651e-05,-0.096722,0.25064,0.00084308,0,0,0,0.073622,0.073596,0.073598,0.07362,-0.13203,0.30925,-0.0045941,0.17513,-0.61337,0.00035424
0.8,1.9925,0.020027,1.0009,-0.011457,0.0077949,0.82263,0.56841,-0.033055,0.087415,0.0019149,-0.0014926,0.033575,-1.7324e-05,-0.098033,0.2537,0.00079716,0,0,0,0.073623,0.073596,0.073598,0.07362,-0.13025,0.30304,-0.00459,0.17968,-0.6277,0.00046326
0.81,1.9922,0.020914,1.0009,-0.011597,0.0078843,0.82269,0.56832,-0.034042,0.089967,0.0019227,-0.001541,0.032905,-1.8166e-05,-0.099327,0.2567,0.00075129,0,0,0,0.073623,0.073596,0.073598,0.073621,-0.12843,0.29669,-0.0045848,0.18409,-0.64167,0.00057069
0.82,1.9918,0.021826,1.001,-0.011735,0.0079717,0.82275,0.56823,-0.035042,0.092548,0.00193,-0.0015904,0.03222,-1.9035e-05,-0.1006,0.25963,0.00070547,0,0,0,0.073624,0.073596,0.073598,0.073621,-0.12657,0.29021,-0.0045786,0.18838,-0.65527,0.00067654
0.83,1.9915,0.022765,1.001,-0.01187,0.0080569,0.82281,0.56814,-0.036054,0.095159,0.0019368,-0.0016408,0.031521,-1.9932e-05,-0.10186,0.2625,0.00065972,0,0,0,0.073624,0.073596,0.073598,0.073622,-0.12467,0.28359,-0.0045713,0.19253,-0.66852,0.00078081
0.84,1.9911,0.02373,1.001,-0.012002,0.0081398,0.82287,0.56805,-0.037079,0.097798,0.0019432,-0.0016923,0.030808,-2.0858e-05,-0.1031,0.2653,0.00061405,0,0,0,0.073625,0.073596,0.073598,0.073623,-0.12272,0.27684,-0.004563,0.19655,-0.6814,0.00088352
