t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.14,1.2,6.7312e-06,0.10005,-0.00012324,0.00018801,0.52029,0.85399,9.2332e-05,0.00018999,0.0008538,-0.00031728,0.0060923,-2.604e-08,0.0018943,0.0039886,0.0113,0,0,0,0.073654,0.073666,0.073667,0.073652,0.024692,0.054644,0.10734,0.12696,0.3411,0.65096
0.15,1.2,8.8398e-06,0.10006,-0.00014101,0.00021391,0.52029,0.85399,0.00011253,0.00023267,0.00097227,-0.00036303,0.0064539,-3.4052e-08,0.0021474,0.004552,0.012406,0,0,0,0.073662,0.073674,0.073675,0.073661,0.025928,0.058021,0.11378,0.12032,0.33434,0.63518
0.16,1.2,1.1404e-05,0.10007,-0.00015991,0.00024122,0.52029,0.85399,0.00013532,0.00028114,0.0011021,-0.00041157,0.006806,-4.374e-08,0.0024126,0.0051488,0.013575,0,0,0,0.073671,0.073682,0.073684,0.07367,0.027099,0.061331,0.12005,0.11376,0.32762,0.61953
0.17,1.2,1.4483e-05,0.10008,-0.00017993,0.00026988,0.52029,0.85399,0.00016082,0.00033575,0.001244,-0.00046286,0.0071488,-5.5311e-08,0.0026892,0.0057784,0.014806,0,0,0,0.073681,0.073691,0.073693,0.073679,0.028204,0.064574,0.12617,0.10729,0.32096,0.60403
0.18,1.2,1.8141e-05,0.10009,-0.00020105,0.00029984,0.52029,0.85399,0.00018914,0.00039682,0.0013985,-0.00051684,0.0074823,-6.8978e-08,0.0029765,0.0064401,0.016098,0,0,0,0.073691,0.073701,0.073703,0.073689,0.029245,0.06775,0.13213,0.10089,0.31435,0.58868
0.19,1.2,2.2442e-05,0.10011,-0.00022327,0.00033107,0.52029,0.85399,0.00022038,0.00046466,0.0015661,-0.00057347,0.0078067,-8.4963e-08,0.0032739,0.0071332,0.017448,0,0,0,0.073701,0.073711,0.073713,0.073699,0.030222,0.070861,0.13794,0.094572,0.30779,0.57346
0.2,1.2,2.7457e-05,0.10012,-0.00024656,0.00036351,0.52029,0.85399,0.00025465,0.00053959,0.0017476,-0.00063269,0.0081219,-1.0349e-07,0.0035807,0.0078571,0.018856,0,0,0,0.073712,0.073721,0.073723,0.07371,0.031137,0.073906,0.1436,0.088334,0.30128,0.55839
0.21,1.2,3.3258e-05,0.10014,-0.00027093,0.00039713,0.52029,0.85399,0.00029203,0.0006219,0.0019435,-0.00069446,0.0084282,-1.2481e-07,0.0038964,0.0086111,0.02032,0,0,0,0.073723,0.073732,0.073734,0.073721,0.031989,0.076887,0.14911,0.082175,0.29482,0.54346
0.22,1.2,3.9921e-05,0.10016,-0.00029634,0.00043186,0.52029,0.85399,0.00033261,0.00071191,0.0021542,-0.00075871,0.0087255,-1.4915e-07,0.0042203,0.0093946,0.021838,0,0,0,0.073735,0.073743,0.073745,0.073732,0.03278,0.079803,0.15447,0.076094,0.28841,0.52867
0.23,1.2,4.7523e-05,0.10018,-0.0003228,0.00046768,0.52029,0.85399,0.00037646,0.00080989,0.0023804,-0.00082541,0.0090139,-1.7676e-07,0.0045518,0.010207,0.023409,0,0,0,0.073747,0.073755,0.073757,0.073744,0.033511,0.082655,0.15968,0.070091,0.28205,0.51401
0.24,1.2,5.6146e-05,0.10021,-0.0003393,0.00051198,0.53862,0.84255,0.00042367,0.00091614,0.0026225,-0.00049214,0.0093236,-2.0791e-07,0.0048903,0.011048,0.025031,0,0,0,0.073759,0.073767,0.073769,0.073757,0.034182,0.085444,0.16475,0.064166,0.27575,0.4995
0.25,1.2,6.5874e-05,0.10024,-0.00036644,0.0005508,0.53944,0.84202,0.00047429,0.0010309,0.0028812,-0.00053293,0.0095985,-2.4284e-07,0.0052353,0.011916,0.026703,0,0,0,0.073771,0.073779,0.073781,0.073769,0.034795,0.08817,0.16967,0.058319,0.26949,0.48513
0.26,1.2,7.6794e-05,0.10027,-0.00039448,0.00059064,0.54027,0.84149,0.00052839,0.0011545,0.0031568,-0.00057526,0.0098651,-2.8182e-07,0.005586,0.012811,0.028424,0,0,0,0.073785,0.073792,0.073794,0.073782,0.035349,0.090834,0.17445,0.052548,0.26328,0.47089
0.27,1.2,8.8996e-05,0.1003,-0.00042341,0.00063147,0.54111,0.84095,0.00058603,0.0012872,0.0034498,-0.00061911,0.010124,-3.2512e-07,0.0059421,0.013732,0.030192,0,0,0,0.073798,0.073805,0.073807,0.073796,0.035846,0.093436,0.17909,0.046854,0.25712,0.4568
0.28,1.2,0.00010257,0.10034,-0.0004532,0.00067325,0.54194,0.84041,0.00064725,0.0014293,0.0037608,-0.00066446,0.010374,-3.7301e-07,0.0063028,0.014679,0.032006,0,0,0,0.073812,0.073818,0.073821,0.073809,0.036286,0.095977,0.18359,0.041237,0.251,0.44284
0.29,1.2001,0.00011761,0.10038,-0.00048386,0.00071594,0.54278,0.83987,0.0007121,0.0015809,0.0040901,-0.00071131,0.010616,-4.2576e-07,0.0066676,0.015651,0.033863,0,0,0,0.073826,0.073832,0.073835,0.073823,0.036671,0.098456,0.18795,0.035695,0.24494,0.42902
0.3,1.2001,0.00013422,0.10042,-0.00051536,0.00075951,0.54363,0.83933,0.00078061,0.0017424,0.0044382,-0.00075965,0.010851,-4.8366e-07,0.007036,0.016648,0.035764,0,0,0,0.07384,0.073846,0.073849,0.073838,0.037,0.10088,0.19217,0.030229,0.23893,0.41533
0.31,1.2001,0.00015249,0.10046,-0.00054769,0.00080391,0.54447,0.83878,0.00085283,0.0019139,0.0048055,-0.00080946,0.011077,-5.4698e-07,0.0074074,0.017669,0.037706,0,0,0,0.073855,0.073861,0.073863,0.073853,0.037276,0.10324,0.19626,0.024839,0.23296,0.40178
0.32,1.2001,0.00017253,0.10051,-0.00058084,0.00084911,0.54532,0.83823,0.00092877,0.0020958,0.0051924,-0.00086073,0.011296,-6.1601e-07,0.0077813,0.018713,0.039689,0,0,0,0.07387,0.073875,0.073878,0.073868,0.037497,0.10554,0.20021,0.019524,0.22705,0.38837
0.33,1.2001,0.00019445,0.10057,-0.00061478,0.00089507,0.54617,0.83767,0.0010085,0.0022883,0.0055994,-0.00091344,0.011508,-6.9102e-07,0.0081572,0.019779,0.04171,0,0,0,0.073886,0.07389,0.073893,0.073883,0.037666,0.10778,0.20402,0.014283,0.22118,0.37509
0.34,1.2001,0.00021834,0.10063,-0.00064951,0.00094176,0.54703,0.83711,0.0010919,0.0024915,0.0060268,-0.0009676,0.011711,-7.7232e-07,0.0085345,0.020868,0.043769,0,0,0,0.073901,0.073906,0.073909,0.073898,0.037783,0.10996,0.20771,0.0091166,0.21536,0.36194
0.35,1.2001,0.00024431,0.10069,-0.00068501,0.00098913,0.54789,0.83655,0.0011792,0.0027057,0.0064749,-0.0010232,0.011908,-8.6017e-07,0.0089127,0.021978,0.045864,0,0,0,0.073917,0.073921,0.073924,0.073914,0.037849,0.11208,0.21126,0.0040244,0.20959,0.34893
0.36,1.2001,0.00027249,0.10076,-0.00072127,0.0010372,0.54875,0.83599,0.0012702,0.0029311,0.0069442,-0.0010802,0.012097,-9.5488e-07,0.0092913,0.023109,0.047994,0,0,0,0.073933,0.073937,0.07394,0.07393,0.037864,0.11415,0.21469,-0.00099416,0.20387,0.33605
0.37,1.2001,0.00030297,0.10083,-0.00075828,0.0010858,0.54961,0.83542,0.001365,0.003168,0.0074349,-0.0011386,0.012279,-1.0567e-06,0.0096698,0.024261,0.050157,0,0,0,0.07395,0.073953,0.073956,0.073947,0.037829,0.11616,0.21798,-0.0059394,0.1982,0.32331
0.38,1.2002,0.00033589,0.1009,-0.00079601,0.001135,0.55048,0.83485,0.0014636,0.0034164,0.0079474,-0.0011984,0.012453,-1.166e-06,0.010048,0.025433,0.052353,0,0,0,0.073966,0.073969,0.073973,0.073963,0.037746,0.11811,0.22115,-0.010812,0.19257,0.31069
0.39,1.2002,0.00037134,0.10099,-0.00083446,0.0011848,0.55135,0.83427,0.0015659,0.0036767,0.008482,-0.0012595,0.012621,-1.283e-06,0.010425,0.026623,0.05458,0,0,0,0.073983,0.073986,0.073989,0.07398,0.037613,0.12001,0.2242,-0.015611,0.18699,0.29821
0.4,1.2002,0.00040946,0.10107,-0.00087362,0.0012351,0.55223,0.83369,0.0016721,0.0039489,0.0090391,-0.0013221,0.012782,-1.4079e-06,0.0108,0.027833,0.056836,0,0,0,0.074,0.074003,0.074006,0.073997,0.037434,0.12185,0.22712,-0.020338,0.18146,0.28586
0.41,1.2002,0.00045036,0.10117,-0.00091347,0.0012859,0.55311,0.83311,0.0017819,0.0042334,0.0096189,-0.001386,0.012936,-1.5412e-06,0.011173,0.02906,0.059122,0,0,0,0.074018,0.07402,0.074023,0.074014,0.037207,0.12364,0.22992,-0.024993,0.17597,0.27364
0.42,1.2002,0.00049417,0.10127,-0.000954,0.0013371,0.55399,0.83252,0.0018955,0.0045302,0.010222,-0.0014512,0.013083,-1.683e-06,0.011544,0.030305,0.061434,0,0,0,0.074035,0.074037,0.07404,0.074032,0.036934,0.12537,0.23259,-0.029577,0.17053,0.26155
0.43,1.2002,0.00054101,0.10137,-0.00099519,0.0013888,0.55487,0.83193,0.0020128,0.0048396,0.010848,-0.0015178,0.013223,-1.8337e-06,0.011912,0.031567,0.063773,0,0,0,0.074053,0.074054,0.074058,0.074049,0.036616,0.12705,0.23515,-0.034089,0.16514,0.24959
0.44,1.2003,0.000591,0.10148,-0.001037,0.0014408,0.55576,0.83134,0.0021337,0.0051616,0.011497,-0.0015857,0.013357,-1.9935e-06,0.012276,0.032846,0.066137,0,0,0,0.074071,0.074072,0.074076,0.074067,0.036252,0.12868,0.23758,-0.03853,0.1598,0.23776
0.45,1.2003,0.00064428,0.1016,-0.0010795,0.0014932,0.55665,0.83075,0.0022583,0.0054965,0.01217,-0.0016548,0.013485,-2.1627e-06,0.012637,0.034141,0.068524,0,0,0,0.074089,0.07409,0.074093,0.074085,0.035845,0.13025,0.2399,-0.042901,0.1545,0.22606
0.46,1.2003,0.00070098,0.10173,-0.0011226,0.001546,0.55754,0.83015,0.0023864,0.0058445,0.012868,-0.0017253,0.013606,-2.3417e-06,0.012993,0.035451,0.070935,0,0,0,0.074107,0.074108,0.074111,0.074104,0.035395,0.13177,0.24211,-0.047201,0.14925,0.21449
0.47,1.2003,0.00076121,0.10186,-0.0011664,0.001599,0.55844,0.82954,0.0025181,0.0062056,0.013589,-0.0017971,0.013721,-2.5305e-06,0.013344,0.036776,0.073366,0,0,0,0.074126,0.074126,0.07413,0.074122,0.034901,0.13323,0.24419,-0.051431,0.14405,0.20304
0.48,1.2004,0.00082513,0.102,-0.0012107,0.0016523,0.55934,0.82894,0.0026533,0.00658,0.014335,-0.0018701,0.013829,-2.7297e-06,0.013691,0.038115,0.075818,0,0,0,0.074144,0.074144,0.074148,0.07414,0.034366,0.13465,0.24617,-0.055592,0.13889,0.19172
0.49,1.2004,0.00089286,0.10215,-0.0012556,0.0017058,0.56024,0.82833,0.0027919,0.0069679,0.015106,-0.0019444,0.013932,-2.9393e-06,0.014031,0.039469,0.078289,0,0,0,0.074163,0.074163,0.074166,0.074159,0.03379,0.13601,0.24803,-0.059683,0.13377,0.18053
0.5,1.2004,0.00096454,0.1023,-0.0013011,0.0017595,0.56115,0.82771,0.0029339,0.0073695,0.015901,-0.00202,0.014029,-3.1597e-06,0.014366,0.040835,0.080778,0,0,0,0.074182,0.074181,0.074185,0.074178,0.033173,0.13732,0.24978,-0.063705,0.12871,0.16946
0.51,1.2004,0.0010403,0.10246,-0.0013472,0.0018134,0.56206,0.82709,0.0030792,0.0077847,0.016721,-0.0020967,0.014119,-3.3911e-06,0.014695,0.042215,0.083284,0,0,0,0.074201,0.0742,0.074204,0.074197,0.032516,0.13859,0.25142,-0.067659,0.12369,0.15852
0.52,1.2005,0.0011203,0.10264,-0.0013938,0.0018675,0.56297,0.82647,0.0032278,0.0082138,0.017567,-0.0021747,0.014204,-3.6338e-06,0.015016,0.043607,0.085806,0,0,0,0.07422,0.074219,0.074223,0.074216,0.03182,0.1398,0.25295,-0.071544,0.11871,0.1477
0.53,1.2005,0.0012046,0.10282,-0.001441,0.0019216,0.56389,0.82585,0.0033795,0.0086569,0.018437,-0.0022539,0.014283,-3.8881e-06,0.015331,0.045011,0.088343,0,0,0,0.074239,0.074238,0.074242,0.074235,0.031085,0.14096,0.25437,-0.075361,0.11378,0.13701
0.54,1.2005,0.0012935,0.103,-0.0014887,0.0019759,0.56481,0.82522,0.0035344,0.0091141,0.019334,-0.0023344,0.014357,-4.1541e-06,0.015638,0.046426,0.090893,0,0,0,0.074259,0.074257,0.074261,0.074254,0.030313,0.14207,0.25569,-0.079111,0.1089,0.12644
0.55,1.2006,0.0013869,0.1032,-0.0015369,0.0020302,0.56573,0.82458,0.0036923,0.0095854,0.020255,-0.0024159,0.014425,-4.4322e-06,0.015937,0.047852,0.093456,0,0,0,0.074278,0.074276,0.07428,0.074274,0.029503,0.14314,0.2569,-0.082793,0.10406,0.116
0.56,1.2006,0.0014852,0.10341,-0.0015857,0.0020846,0.56666,0.82395,0.0038531,0.010071,0.021203,-0.0024987,0.014487,-4.7226e-06,0.016228,0.049289,0.096031,0,0,0,0.074297,0.074295,0.074299,0.074293,0.028657,0.14416,0.25801,-0.086409,0.099262,0.10568
0.57,1.2007,0.0015884,0.10363,-0.0016349,0.002139,0.56759,0.82331,0.0040168,0.010571,0.022176,-0.0025826,0.014545,-5.0255e-06,0.01651,0.050735,0.098616,0,0,0,0.074317,0.074314,0.074319,0.074313,0.027775,0.14512,0.25902,-0.089958,0.094512,0.095477
0.58,1.2007,0.0016967,0.10385,-0.0016846,0.0021934,0.56852,0.82266,0.0041833,0.011086,0.023175,-0.0026677,0.014596,-5.3412e-06,0.016783,0.052191,0.10121,0,0,0,0.074337,0.074334,0.074338,0.074332,0.026858,0.14605,0.25992,-0.09344,0.089807,0.085399
0.59,1.2007,0.0018102,0.10409,-0.0017349,0.0022477,0.56946,0.82202,0.0043524,0.011615,0.0242,-0.0027539,0.014643,-5.6699e-06,0.017047,0.053656,0.10381,0,0,0,0.074356,0.074353,0.074358,0.074352,0.025907,0.14692,0.26072,-0.096857,0.085146,0.075443
0.6,1.2008,0.001929,0.10434,-0.0017855,0.002302,0.5704,0.82136,0.0045242,0.012159,0.025251,-0.0028412,0.014685,-6.0117e-06,0.017301,0.055129,0.10643,0,0,0,0.074376,0.074373,0.074377,0.074372,0.024921,0.14775,0.26143,-0.10021,0.080529,0.065607
0.61,1.2008,0.0020534,0.1046,-0.0018367,0.0023562,0.57134,0.82071,0.0046984,0.012718,0.026329,-0.0029296,0.014722,-6.367e-06,0.017546,0.056611,0.10904,0,0,0,0.074396,0.074392,0.074397,0.074391,0.023903,0.14853,0.26204,-0.10349,0.075957,0.055892
0.62,1.2009,0.0021834,0.10486,-0.0018883,0.0024103,0.57229,0.82005,0.0048751,0.013291,0.027432,-0.0030191,0.014753,-6.736e-06,0.017779,0.0581,0.11167,0,0,0,0.074416,0.074412,0.074417,0.074411,0.022852,0.14927,0.26255,-0.10671,0.071428,0.046297
0.63,1.2009,0.0023193,0.10514,-0.0019403,0.0024643,0.57324,0.81938,0.005054,0.01388,0.028562,-0.0031097,0.01478,-7.1188e-06,0.018003,0.059596,0.11429,0,0,0,0.074436,0.074432,0.074436,0.074431,0.021769,0.14996,0.26296,-0.10987,0.066944,0.03682
0.64,1.201,0.0024611,0.10544,-0.0019927,0.0025181,0.57419,0.81872,0.0052351,0.014483,0.029718,-0.0032014,0.014802,-7.5156e-06,0.018215,0.061099,0.11692,0,0,0,0.074456,0.074451,0.074456,0.074451,0.020655,0.15061,0.26328,-0.11296,0.062503,0.027463
0.65,1.201,0.002609,0.10574,-0.0020456,0.0025718,0.57514,0.81805,0.0054182,0.015102,0.030901,-0.0032941,0.01482,-7.9267e-06,0.018415,0.062608,0.11956,0,0,0,0.074476,0.074471,0.074476,0.074471,0.01951,0.15121,0.26351,-0.11599,0.058105,0.018223
0.66,1.2011,0.0027632,0.10605,-0.0020989,0.0026252,0.5761,0.81737,0.0056034,0.015735,0.032109,-0.0033879,0.014833,-8.3523e-06,0.018605,0.064123,0.12219,0,0,0,0.074496,0.074491,0.074496,0.074491,0.018335,0.15177,0.26365,-0.11896,0.053751,0.0091016
0.67,1.2011,0.0029238,0.10638,-0.0021526,0.0026784,0.57707,0.81669,0.0057903,0.016384,0.033344,-0.0034827,0.014841,-8.7925e-06,0.018782,0.065643,0.12483,0,0,0,0.074515,0.074511,0.074515,0.074511,0.017131,0.15229,0.26369,-0.12186,0.04944,9.6917e-05
0.68,1.2012,0.0030909,0.10672,-0.0022067,0.0027314,0.57803,0.81601,0.005979,0.017048,0.034606,-0.0035785,0.014845,-9.2475e-06,0.018947,0.067168,0.12747,0,0,0,0.074535,0.07453,0.074535,0.07453,0.015898,0.15276,0.26365,-0.12469,0.045173,-0.0087911
0.69,1.2013,0.0032648,0.10707,-0.0022611,0.0027841,0.579,0.81532,0.0061692,0.017728,0.035894,-0.0036754,0.014845,-9.7175e-06,0.0191,0.068698,0.1301,0,0,0,0.074555,0.07455,0.074555,0.07455,0.014637,0.15319,0.26352,-0.12747,0.040948,-0.017563
0.7,1.2013,0.0034455,0.10744,-0.0023159,0.0028365,0.57997,0.81463,0.0063609,0.018422,0.037208,-0.0037732,0.014841,-1.0203e-05,0.01924,0.070232,0.13274,0,0,0,0.074575,0.07457,0.074575,0.07457,0.013349,0.15358,0.2633,-0.13018,0.036766,-0.026219
0.71,1.2014,0.0036333,0.10782,-0.0023711,0.0028886,0.58095,0.81393,0.006554,0.019132,0.038549,-0.003872,0.014832,-1.0703e-05,0.019367,0.07177,0.13537,0,0,0,0.074595,0.07459,0.074594,0.07459,0.012034,0.15392,0.263,-0.13284,0.032626,-0.034761
0.72,1.2015,0.0038282,0.10821,-0.0024267,0.0029404,0.58193,0.81323,0.0067482,0.019858,0.039915,-0.0039718,0.014819,-1.1219e-05,0.01948,0.07331,0.138,0,0,0,0.074615,0.074609,0.074614,0.07461,0.010692,0.15423,0.26261,-0.13543,0.028529,-0.043188
0.73,1.2015,0.0040305,0.10862,-0.0024826,0.0029919,0.58291,0.81253,0.0069435,0.020598,0.041309,-0.0040725,0.014803,-1.1751e-05,0.019581,0.074854,0.14062,0,0,0,0.074635,0.074629,0.074634,0.07463,0.0093254,0.15449,0.26213,-0.13795,0.024475,-0.0515
0.74,1.2016,0.0042402,0.10904,-0.0025388,0.003043,0.5839,0.81182,0.0071398,0.021355,0.042728,-0.0041742,0.014782,-1.2298e-05,0.019667,0.0764,0.14324,0,0,0,0.074655,0.074649,0.074654,0.07465,0.0079334,0.15472,0.26158,-0.14042,0.020462,-0.0597
0.75,1.2017,0.0044576,0.10947,-0.0025954,0.0030937,0.58489,0.8111,0.0073368,0.022126,0.044173,-0.0042768,0.014758,-1.2861e-05,0.019739,0.077948,0.14585,0,0,0,0.074675,0.074668,0.074673,0.074669,0.0065171,0.1549,0.26094,-0.14283,0.016492,-0.067786
0.76,1.2017,0.0046828,0.10992,-0.0026522,0.003144,0.58588,0.81039,0.0075345,0.022914,0.045645,-0.0043803,0.014729,-1.344e-05,0.019797,0.079498,0.14846,0,0,0,0.074694,0.074688,0.074693,0.074689,0.005077,0.15505,0.26022,-0.14518,0.012563,-0.07576
0.77,1.2018,0.0049159,0.11038,-0.0027094,0.0031939,0.58688,0.80966,0.0077327,0.023716,0.047142,-0.0044847,0.014697,-1.4036e-05,0.019841,0.081049,0.15106,0,0,0,0.074714,0.074707,0.074712,0.074709,0.0036138,0.15516,0.25942,-0.14746,0.0086759,-0.083622
0.78,1.2019,0.0051572,0.11086,-0.0027669,0.0032434,0.58788,0.80894,0.0079313,0.024535,0.048666,-0.0045901,0.014662,-1.4648e-05,0.019869,0.082601,0.15365,0,0,0,0.074734,0.074727,0.074732,0.074728,0.002128,0.15522,0.25855,-0.14969,0.0048304,-0.091372
0.79,1.202,0.0054067,0.11136,-0.0028247,0.0032924,0.58888,0.80821,0.00813,0.025368,0.050215,-0.0046962,0.014623,-1.5276e-05,0.019883,0.084154,0.15623,0,0,0,0.074753,0.074746,0.074751,0.074748,0.00062015,0.15525,0.2576,-0.15186,0.0010262,-0.099012
0.8,1.2021,0.0056646,0.11187,-0.0028828,0.0033409,0.58989,0.80747,0.0083289,0.026218,0.05179,-0.0048033,0.01458,-1.592e-05,0.019882,0.085706,0.1588,0,0,0,0.074773,0.074765,0.07477,0.074767,-0.00090905,0.15524,0.25657,-0.15397,-0.0027367,-0.10654
0.81,1.2021,0.0059311,0.11239,-0.0029412,0.003389,0.5909,0.80674,0.0085276,0.027083,0.053391,-0.0049112,0.014535,-1.6582e-05,0.019865,0.087258,0.16136,0,0,0,0.074792,0.074785,0.07479,0.074787,-0.0024591,0.1552,0.25547,-0.15602,-0.0064586,-0.11396
0.82,1.2022,0.0062063,0.11293,-0.0029998,0.0034365,0.59191,0.80599,0.0087261,0.027963,0.055018,-0.0050199,0.014485,-1.726e-05,0.019832,0.08881,0.16391,0,0,0,0.074811,0.074804,0.074809,0.074806,-0.0040293,0.15511,0.25429,-0.15801,-0.01014,-0.12127
0.83,1.2023,0.0064904,0.11349,-0.0030587,0.0034835,0.59293,0.80524,0.0089242,0.028859,0.056669,-0.0051295,0.014433,-1.7954e-05,0.019784,0.09036,0.16644,0,0,0,0.074831,0.074823,0.074828,0.074825,-0.0056191,0.155,0.25304,-0.15995,-0.01378,-0.12847
0.84,1.2024,0.0067835,0.11407,-0.0031179,0.00353,0.59395,0.80449,0.0091218,0.02977,0.058346,-0.0052399,0.014377,-1.8666e-05,0.01972,0.09191,0.16897,0,0,0,0.07485,0.074842,0.074847,0.074844,-0.0072281,0.15484,0.25172,-0.16183,-0.017379,-0.13557
0.85,1.2025,0.0070859,0.11466,-0.0031773,0.003576,0.59497,0.80373,0.0093186,0.030697,0.060049,-0.0053511,0.014319,-1.9395e-05,0.01964,0.093457,0.17148,0,0,0,0.074869,0.074861,0.074866,0.074863,-0.0088555,0.15465,0.25033,-0.16365,-0.020939,-0.14255
0.86,1.2026,0.0073975,0.11527,-0.003237,0.0036214,0.596,0.80297,0.0095145,0.031639,0.061776,-0.005463,0.014257,-2.014e-05,0.019543,0.095002,0.17397,0,0,0,0.074888,0.074879,0.074885,0.074882,-0.010501,0.15442,0.24887,-0.16541,-0.024457,-0.14943
0.87,1.2027,0.0077187,0.1159,-0.0032969,0.0036662,0.59703,0.80221,0.0097094,0.032597,0.063528,-0.0055758,0.014193,-2.0903e-05,0.01943,0.096545,0.17646,0,0,0,0.074906,0.074898,0.074903,0.074901,-0.012164,0.15416,0.24734,-0.16712,-0.027936,-0.1562
