t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.100717637857746,0.5462864822710011,1.9254136753345772,1.905984920380672,2.3752452996763678,-5.992065733602081,1.6168828623238087,0.5644501776978998,-0.24489679548400187,0.22686460982846168,0.7592181144978186,-0.19368302109929317,0.023026032009996943,-0.13475098510530958,0,0,0,0,0,0,0.05823794113129113,0.05879266420240394,0.06473516311077604,0.06617143153934234,0,0,0,0,0,0
4.102176493738757,0.5496849434193145,1.916941701807913,1.9084035064871023,2.37357928633558,-5.9840051347888945,1.6126613169795931,0.5645844961021004,-0.24526451646614292,0.22660281249778755,0.759046376053541,-0.18724306992086268,0.020227550429922574,-0.1301736942683687,0,0,0,0,0,0,0.05844977719662545,0.058793523668510206,0.06473938877529041,0.06577699344910876,0,0,0,0,0,0
4.1036353496197675,0.5530812961862855,1.9084782397858555,1.910815615155819,2.3719061741855354,-5.975949681629322,1.608426793933335,0.5647151416781647,-0.24562534796890317,0.22634011915184812,0.758879733630554,-0.18277160405739268,0.018025076247512713,-0.12577755340389035,0,0,0,0,0,0,0.058627174812525336,0.058823648657812255,0.06469919164865713,0.06543485852546022,0,0,0,0,0,0
4.105094205500778,0.5564755248813326,1.900023282923197,1.9132212236816692,2.3702259708516293,-5.967899414809665,1.6041795024179655,0.564841844606578,-0.24598034429094945,0.22607585798578778,0.7587182546216122,-0.17975208098960982,0.016315107659373846,-0.12156256906264805,0,0,0,0,0,0,0.058778479290617434,0.05887264842268766,0.06462868823472599,0.06513317043683244,0,0,0,0,0,0
4.106553061381789,0.5598676138243849,1.8915768219554852,1.9156203095820006,2.3685386584147725,-5.959854364979787,1.5999196587972895,0.5649644336389347,-0.24633032819755116,0.22580955932157196,0.7585619473198448,-0.17781131987683854,0.01501702621434231,-0.11752648503651639,0,0,0,0,0,0,0.058909816765264064,0.05893299430158614,0.06453691022047942,0.0648644179897784,0,0,0,0,0,0
4.1080119172628,0.5632575471132419,1.8831388490244534,1.9180128507922947,2.3668442000051173,-5.951814555604672,1.5956474759733597,0.5650828092218908,-0.24667595096323816,0.2255408980229282,0.7584107793671777,-0.17667316493795301,0.014058689362865848,-0.11366538077710964,0,0,0,0,0,0,0.05902553119583815,0.058999434674944624,0.06443031899941855,0.06462311389091027,0,0,0,0,0,0
4.109470773143811,0.5666453087676234,1.8747093598194,1.920398829121195,2.3651425445132106,-5.943780005188092,1.5913631752709263,0.5651969255689975,-0.24701773049521858,0.2252696519890648,0.7582646910194587,-0.17613085080970686,0.013374834064703777,-0.10997415712128772,0,0,0,0,0,0,0.05912869421267632,0.05906836566024454,0.06431385156799431,0.06440488821731881,0,0,0,0,0,0
4.110929629024822,0.570030882721364,1.866288341346841,1.9227782193231604,2.363433630508895,-5.935750728135989,1.587066985134735,0.5653067772598727,-0.24735607909776622,0.2249956722690997,0.7581236041526062,-0.17602913091767916,0.012908209227858122,-0.10644688678487649,0,0,0,0,0,0,0.05922149352220841,0.059137355677276855,0.06419135788681603,0.06420614947698755,0,0,0,0,0,0
4.112388484905833,0.5734142526911825,1.8578757894193514,1.9251509999781689,2.3617173886106633,-5.927726735244422,1.582759129693156,0.5654123891583748,-0.24769132551368525,0.22471886230322696,0.7579874291022368,-0.1762516759108543,0.01261038007456501,-0.1030770954125884,0,0,0,0,0,0,0.05930551095824624,0.05920480124599293,0.06406581781713092,0.06402394193170964,0,0,0,0,0,0
4.113847340786844,0.5767954023029135,1.8494716963430817,1.92751714997311,2.359993743407693,-5.919708034329868,1.5784398316101587,0.5655138084744296,-0.24802373284233223,0.22443916330489277,0.7578560693711017,-0.17671162732688972,0.012441628864496436,-0.09985798765060667,0,0,0,0,0,0,0.05938191441258344,0.059269680764451604,0.06393949417115519,0.06385585172663243,0,0,0,0,0,0
4.115306196667855,0.5801743150495755,1.8410760524281082,1.9298766522736852,2.358262615155881,-5.9116946306132885,1.5741093124048307,0.5656110983369997,-0.2483535129896674,0.22415654373146557,0.7577294246694558,-0.1773443434469988,0.012370182415907462,-0.09678261837075129,0,0,0,0,0,0,0.05945159680130897,0.059331372378521,0.0638140649181748,0.06369992079791191,0,0,0,0,0,0
4.116765052548866,0.5835509742901628,1.83268885195812,1.9322294827096684,2.356523920880781,-5.903686526997538,1.569767792590423,0.5657043328442651,-0.24868083819848916,0.22387099174667596,0.7576073930286518,-0.1781018589221477,0.012371082849492343,-0.09384402466456888,0,0,0,0,0,0,0.0595152605832911,0.05938953497886975,0.06369074167852991,0.06355456457841079,0,0,0,0,0,0
4.118223908429877,0.5869253632492982,1.8243100852028649,1.9345756211642577,2.35477757540322,-5.895683724278743,1.5654154917315373,0.5657935932887322,-0.24900585008775275,0.2235825099194673,0.7574898722533463,-0.17894864911388608,0.01242501670902064,-0.09103532590504675,0,0,0,0,0,0,0.05957347786206416,0.059444020662774086,0.06357037123145881,0.06341849893461536,0,0,0,0,0,0
4.1196827643108875,0.5902974650543568,1.8159397444793826,1.9369150478700459,2.3530234919583055,-5.887686221313138,1.5610526284980404,0.565878965299254,-0.24932866667151443,0.22329111137877913,0.7573767608908875,-0.17985843131765444,0.012517219647932877,-0.0883497983188033,0,0,0,0,0,0,0.059626734258416525,0.05949480909131961,0.06345351890006558,0.06329067914132756,0,0,0,0,0,0
4.1211416201918984,0.5936672625841213,1.8075778242951857,1.939247743411035,2.3512615825954666,-5.879694015138616,1.5566794206795256,0.5659605367217014,-0.2496493877482593,0.22299681708051575,0.7572679588870074,-0.18081178380506127,0.01263649783508156,-0.08578092894832609,0,0,0,0,0,0,0.05967545256764445,0.059541966728597996,0.06334054213980336,0.06317024373935366,0,0,0,0,0,0
4.122600476072909,0.5970347387327742,1.7992243170933517,1.9415736926266416,2.3494917588596036,-5.871707101085767,1.5522960852051026,0.5660383960800401,-0.2499680990150439,0.22269965378564732,0.757163368017378,-0.18179438779381832,0.012774441997781685,-0.08332245340948308,0,0,0,0,0,0,0.05972000931581589,0.059585616930585915,0.0632316376295701,0.0630564810399771,0,0,0,0,0,0
4.12405933195392,0.6003998761146822,1.7908792131799778,1.943892872920383,2.347713931899559,-5.863725472867208,1.54790283809022,0.5661126314538169,-0.2502848751854133,0.22239965260042416,0.7570628921618121,-0.18279569256306197,0.012924765479064402,-0.08096838055825478,0,0,0,0,0,0,0.05976074461499772,0.059625919835985024,0.06312688872716189,0.0629487920669219,0,0,0,0,0,0
4.125518187834931,0.6037626573526483,1.7825425050485555,1.9462052659128766,2.345928012952922,-5.855749122646986,1.5434998944519187,0.566183329692723,-0.25059978236138225,0.22209684788824474,0.7569664374758996,-0.18380794298273379,0.013082807410920064,-0.0787130070549663,0,0,0,0,0,0,0.05979796866922768,0.05966305809200046,0.063026298202067,0.06284666571295178,0,0,0,0,0,0
