t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.19,1.6,-2.3936e-05,0.1001,0.00038483,0.00021553,-0.86415,0.50324,-0.00028723,-0.00049219,0.0015235,0.00023179,0.0085787,3.8654e-08,-0.0044041,-0.0074667,0.01681,0,0,0,0.073694,0.073708,0.073707,0.073695,-0.043643,-0.072297,0.13193,-0.18797,-0.28405,0.55254
0.2,1.6,-2.9243e-05,0.10012,0.00042325,0.00023649,-0.86415,0.50324,-0.00033349,-0.00057052,0.0016983,0.00025598,0.0089164,4.715e-08,-0.0048499,-0.0082037,0.018157,0,0,0,0.073705,0.073718,0.073717,0.073706,-0.045502,-0.07509,0.13738,-0.18384,-0.27458,0.53849
0.21,1.6,-3.5371e-05,0.10014,0.00046316,0.00025818,-0.86415,0.50324,-0.00038429,-0.00065636,0.0018868,0.00028126,0.0092433,5.694e-08,-0.0053141,-0.0089682,0.019557,0,0,0,0.073715,0.073728,0.073727,0.073716,-0.04732,-0.077789,0.1427,-0.17975,-0.2652,0.52457
0.22,1.6,-4.2396e-05,0.10016,0.00050452,0.00028057,-0.86415,0.50324,-0.00043983,-0.00074997,0.0020896,0.00030759,0.0095597,6.8139e-08,-0.0057962,-0.0097592,0.02101,0,0,0,0.073726,0.073739,0.073738,0.073727,-0.049097,-0.080394,0.14787,-0.17569,-0.25591,0.51078
0.23,1.6,-5.0397e-05,0.10018,0.0005473,0.00030362,-0.86415,0.50324,-0.00050027,-0.00085163,0.0023072,0.00033497,0.0098656,8.0867e-08,-0.0062959,-0.010576,0.022514,0,0,0,0.073738,0.07375,0.073749,0.073739,-0.050834,-0.082907,0.15291,-0.17167,-0.24673,0.49711
0.24,1.6,-5.9456e-05,0.1002,0.00058886,0.00033195,-0.86808,0.49643,-0.0005658,-0.00096157,0.0025401,0.00020354,0.010166,9.5246e-08,-0.0068127,-0.011417,0.024068,0,0,0,0.07375,0.073761,0.07376,0.073751,-0.052531,-0.085329,0.15782,-0.16768,-0.23764,0.48356
0.25,1.6,-6.9657e-05,0.10023,0.00063401,0.00035683,-0.86826,0.49611,-0.00063659,-0.00108,0.0027887,0.00022082,0.010451,1.114e-07,-0.0073463,-0.012282,0.02567,0,0,0,0.073762,0.073773,0.073772,0.073763,-0.054188,-0.08766,0.16259,-0.16374,-0.22864,0.47015
0.26,1.6,-8.1087e-05,0.10026,0.00068042,0.00038234,-0.86844,0.49579,-0.00071279,-0.0012073,0.0030536,0.00023879,0.010727,1.2947e-07,-0.0078963,-0.01317,0.027319,0,0,0,0.073775,0.073785,0.073784,0.073775,-0.055806,-0.089902,0.16722,-0.15983,-0.21974,0.45685
0.27,1.5999,-9.3833e-05,0.10029,0.00072805,0.00040844,-0.86863,0.49547,-0.00079457,-0.0013435,0.0033353,0.00025747,0.010993,1.4957e-07,-0.0084623,-0.01408,0.029014,0,0,0,0.073787,0.073798,0.073797,0.073788,-0.057384,-0.092056,0.17172,-0.15595,-0.21094,0.44368
0.28,1.5999,-0.00010799,0.10033,0.00077687,0.0004351,-0.86881,0.49514,-0.00088208,-0.001489,0.0036341,0.00027684,0.011249,1.7184e-07,-0.0090439,-0.015011,0.030753,0,0,0,0.073801,0.073811,0.07381,0.073802,-0.058925,-0.094121,0.17609,-0.15211,-0.20223,0.43063
0.29,1.5999,-0.00012364,0.10036,0.00082682,0.00046231,-0.869,0.49482,-0.00097549,-0.0016438,0.0039505,0.00029691,0.011495,1.9641e-07,-0.0096407,-0.015962,0.032536,0,0,0,0.073814,0.073824,0.073823,0.073815,-0.060427,-0.0961,0.18034,-0.14831,-0.19361,0.41771
0.3,1.5999,-0.0001409,0.10041,0.00087786,0.00049002,-0.86918,0.49449,-0.0010749,-0.0018083,0.0042849,0.00031768,0.011731,2.2344e-07,-0.010252,-0.016932,0.03436,0,0,0,0.073828,0.073838,0.073837,0.073829,-0.061891,-0.097994,0.18445,-0.14455,-0.18509,0.40491
0.31,1.5999,-0.00015984,0.10045,0.00092997,0.00051821,-0.86937,0.49416,-0.0011806,-0.0019825,0.0046378,0.00033914,0.011958,2.5304e-07,-0.010878,-0.017922,0.036224,0,0,0,0.073842,0.073851,0.07385,0.073843,-0.063318,-0.099802,0.18843,-0.14082,-0.17666,0.39223
0.32,1.5999,-0.00018058,0.1005,0.00098309,0.00054686,-0.86956,0.49382,-0.0012926,-0.0021667,0.0050095,0.0003613,0.012176,2.8537e-07,-0.011519,-0.018928,0.038128,0,0,0,0.073857,0.073866,0.073864,0.073858,-0.064708,-0.10153,0.19229,-0.13712,-0.16832,0.37967
0.33,1.5999,-0.00020321,0.10055,0.0010372,0.00057594,-0.86975,0.49349,-0.001411,-0.0023611,0.0054005,0.00038415,0.012384,3.2058e-07,-0.012172,-0.019952,0.04007,0,0,0,0.073871,0.07388,0.073879,0.073873,-0.06606,-0.10317,0.19603,-0.13347,-0.16008,0.36724
0.34,1.5999,-0.00022784,0.10061,0.0010922,0.00060543,-0.86994,0.49315,-0.0015361,-0.0025658,0.0058111,0.0004077,0.012583,3.5879e-07,-0.01284,-0.020991,0.042048,0,0,0,0.073886,0.073895,0.073894,0.073888,-0.067377,-0.10473,0.19964,-0.12984,-0.15193,0.35492
0.35,1.5998,-0.00025456,0.10067,0.0011482,0.00063529,-0.87014,0.49281,-0.0016678,-0.002781,0.0062416,0.00043194,0.012773,4.0017e-07,-0.01352,-0.022046,0.044062,0,0,0,0.073902,0.07391,0.073908,0.073903,-0.068657,-0.10621,0.20313,-0.12626,-0.14387,0.34273
0.36,1.5998,-0.00028349,0.10073,0.001205,0.00066551,-0.87033,0.49247,-0.0018065,-0.0030068,0.0066924,0.00045687,0.012953,4.4485e-07,-0.014213,-0.023115,0.04611,0,0,0,0.073917,0.073925,0.073924,0.073919,-0.069902,-0.10761,0.20649,-0.1227,-0.1359,0.33065
0.37,1.5998,-0.00031473,0.1008,0.0012626,0.00069605,-0.87053,0.49212,-0.0019521,-0.0032434,0.0071639,0.00048249,0.013125,4.9298e-07,-0.014918,-0.024198,0.048192,0,0,0,0.073933,0.07394,0.073939,0.073934,-0.071112,-0.10893,0.20974,-0.11919,-0.12803,0.3187
0.38,1.5998,-0.0003484,0.10087,0.0013211,0.0007269,-0.87072,0.49177,-0.0021049,-0.0034908,0.0076563,0.00050881,0.013288,5.4472e-07,-0.015635,-0.025294,0.050305,0,0,0,0.073949,0.073956,0.073955,0.07395,-0.072286,-0.11017,0.21287,-0.11571,-0.12024,0.30686
0.39,1.5998,-0.00038459,0.10095,0.0013802,0.00075802,-0.87092,0.49142,-0.0022649,-0.0037493,0.0081701,0.00053582,0.013443,6.0021e-07,-0.016363,-0.026401,0.052449,0,0,0,0.073965,0.073972,0.073971,0.073967,-0.073426,-0.11133,0.21588,-0.11226,-0.11255,0.29514
0.4,1.5997,-0.00042342,0.10104,0.0014401,0.00078939,-0.87112,0.49107,-0.0024322,-0.0040189,0.0087054,0.00056351,0.013589,6.5961e-07,-0.017103,-0.02752,0.054622,0,0,0,0.073982,0.073988,0.073987,0.073983,-0.074531,-0.11242,0.21877,-0.10885,-0.10494,0.28354
0.41,1.5997,-0.000465,0.10113,0.0015007,0.000821,-0.87132,0.49072,-0.002607,-0.0042997,0.0092626,0.0005919,0.013726,7.2305e-07,-0.017854,-0.028649,0.056824,0,0,0,0.073998,0.074005,0.074003,0.074,-0.075603,-0.11343,0.22155,-0.10547,-0.097428,0.27206
0.42,1.5997,-0.00050945,0.10122,0.001562,0.00085281,-0.87152,0.49036,-0.0027893,-0.0045919,0.009842,0.00062097,0.013855,7.907e-07,-0.018615,-0.029788,0.059052,0,0,0,0.074015,0.074021,0.07402,0.074017,-0.076641,-0.11437,0.22421,-0.10213,-0.090003,0.2607
0.43,1.5997,-0.00055688,0.10132,0.0016238,0.0008848,-0.87172,0.49,-0.0029793,-0.0048955,0.010444,0.00065074,0.013976,8.6271e-07,-0.019387,-0.030936,0.061307,0,0,0,0.074032,0.074038,0.074037,0.074034,-0.077646,-0.11523,0.22676,-0.098817,-0.082667,0.24945
0.44,1.5996,-0.0006074,0.10143,0.0016862,0.00091696,-0.87192,0.48964,-0.0031771,-0.0052106,0.011068,0.00068118,0.014089,9.3922e-07,-0.020168,-0.032093,0.063587,0,0,0,0.07405,0.074055,0.074054,0.074051,-0.078617,-0.11602,0.2292,-0.095543,-0.07542,0.23832
0.45,1.5996,-0.00066113,0.10155,0.0017492,0.00094925,-0.87213,0.48927,-0.0033827,-0.0055374,0.011716,0.00071232,0.014193,1.0204e-06,-0.020959,-0.033257,0.065891,0,0,0,0.074067,0.074072,0.074071,0.074069,-0.079557,-0.11674,0.23153,-0.092302,-0.068261,0.2273
0.46,1.5996,-0.00071818,0.10167,0.0018127,0.00098165,-0.87233,0.48891,-0.0035963,-0.0058758,0.012386,0.00074414,0.01429,1.1063e-06,-0.021759,-0.034427,0.068218,0,0,0,0.074085,0.07409,0.074088,0.074086,-0.080464,-0.11739,0.23375,-0.089095,-0.06119,0.2164
0.47,1.5995,-0.00077868,0.10179,0.0018767,0.0010141,-0.87254,0.48854,-0.0038179,-0.0062259,0.01308,0.00077664,0.014379,1.1973e-06,-0.022568,-0.035604,0.070566,0,0,0,0.074103,0.074107,0.074106,0.074104,-0.081339,-0.11796,0.23586,-0.085922,-0.054206,0.20562
0.48,1.5995,-0.00084274,0.10193,0.0019411,0.0010467,-0.87275,0.48816,-0.0040477,-0.0065879,0.013797,0.00080983,0.01446,1.2933e-06,-0.023386,-0.036786,0.072934,0,0,0,0.07412,0.074125,0.074123,0.074122,-0.082182,-0.11847,0.23786,-0.082783,-0.04731,0.19495
0.49,1.5994,-0.00091048,0.10207,0.0020059,0.0010793,-0.87296,0.48779,-0.0042856,-0.0069617,0.014539,0.00084371,0.014534,1.3946e-06,-0.024212,-0.037973,0.075323,0,0,0,0.074139,0.074143,0.074141,0.07414,-0.082994,-0.11891,0.23976,-0.079677,-0.040501,0.18439
0.5,1.5994,-0.00098202,0.10222,0.0020711,0.001112,-0.87317,0.48741,-0.0045319,-0.0073474,0.015304,0.00087826,0.0146,1.5013e-06,-0.025045,-0.039164,0.077729,0,0,0,0.074157,0.074161,0.074159,0.074159,-0.083776,-0.11928,0.24155,-0.076604,-0.033778,0.17395
0.51,1.5994,-0.0010575,0.10238,0.0021367,0.0011446,-0.87338,0.48703,-0.0047866,-0.007745,0.016093,0.0009135,0.014659,1.6135e-06,-0.025887,-0.040359,0.080153,0,0,0,0.074175,0.074179,0.074177,0.074177,-0.084527,-0.11959,0.24324,-0.073565,-0.027141,0.16362
0.52,1.5993,-0.001137,0.10254,0.0022026,0.0011772,-0.8736,0.48665,-0.0050497,-0.0081545,0.016907,0.00094942,0.014711,1.7314e-06,-0.026736,-0.041556,0.082594,0,0,0,0.074194,0.074197,0.074195,0.074195,-0.085247,-0.11982,0.24482,-0.070558,-0.02059,0.1534
0.53,1.5993,-0.0012206,0.10271,0.0022688,0.0012098,-0.87381,0.48626,-0.0053213,-0.0085761,0.017745,0.00098601,0.014755,1.8552e-06,-0.027592,-0.042755,0.085049,0,0,0,0.074212,0.074215,0.074214,0.074214,-0.085938,-0.12,0.24631,-0.067585,-0.014125,0.1433
0.54,1.5992,-0.0013085,0.1029,0.0023353,0.0012424,-0.87403,0.48587,-0.0056015,-0.0090097,0.018608,0.0010233,0.014792,1.9849e-06,-0.028455,-0.043955,0.08752,0,0,0,0.074231,0.074234,0.074232,0.074233,-0.086599,-0.12011,0.24769,-0.064644,-0.0077445,0.13331
0.55,1.5991,-0.0014008,0.10309,0.0024019,0.0012748,-0.87424,0.48548,-0.0058904,-0.0094552,0.019496,0.0010612,0.014823,2.1208e-06,-0.029324,-0.045157,0.090003,0,0,0,0.07425,0.074253,0.074251,0.074252,-0.087231,-0.12015,0.24897,-0.061736,-0.0014488,0.12343
0.56,1.5991,-0.0014977,0.10329,0.0024688,0.0013072,-0.87446,0.48509,-0.006188,-0.0099128,0.020408,0.0010999,0.014847,2.2629e-06,-0.030199,-0.046358,0.092499,0,0,0,0.074269,0.074271,0.074269,0.074271,-0.087834,-0.12014,0.25016,-0.05886,0.0047626,0.11366
0.57,1.599,-0.0015991,0.1035,0.0025359,0.0013395,-0.87468,0.48469,-0.0064944,-0.010382,0.021346,0.0011392,0.014863,2.4115e-06,-0.03108,-0.047559,0.095006,0,0,0,0.074288,0.07429,0.074288,0.07429,-0.088408,-0.12006,0.25125,-0.056017,0.01089,0.104
0.58,1.599,-0.0017053,0.10371,0.0026031,0.0013716,-0.8749,0.48429,-0.0068097,-0.010864,0.022308,0.0011792,0.014874,2.5666e-06,-0.031967,-0.048759,0.097523,0,0,0,0.074307,0.074309,0.074307,0.074309,-0.088954,-0.11992,0.25224,-0.053206,0.016934,0.09445
0.59,1.5989,-0.0018164,0.10394,0.0026705,0.0014036,-0.87513,0.48389,-0.0071338,-0.011358,0.023296,0.0012199,0.014877,2.7283e-06,-0.032859,-0.049958,0.10005,0,0,0,0.074326,0.074328,0.074326,0.074328,-0.089472,-0.11972,0.25314,-0.050427,0.022894,0.085011
0.6,1.5988,-0.0019325,0.10418,0.0027379,0.0014354,-0.87535,0.48348,-0.0074669,-0.011863,0.024309,0.0012612,0.014875,2.8969e-06,-0.033756,-0.051154,0.10259,0,0,0,0.074345,0.074347,0.074345,0.074347,-0.089963,-0.11946,0.25394,-0.047681,0.028772,0.075682
0.61,1.5987,-0.0020537,0.10443,0.0028054,0.001467,-0.87557,0.48307,-0.0078089,-0.012381,0.025348,0.0013032,0.014866,3.0725e-06,-0.034658,-0.052347,0.10513,0,0,0,0.074364,0.074366,0.074364,0.074366,-0.090426,-0.11914,0.25465,-0.044965,0.034567,0.066461
0.62,1.5987,-0.0021802,0.10469,0.002873,0.0014984,-0.8758,0.48266,-0.00816,-0.01291,0.026412,0.0013459,0.01485,3.2551e-06,-0.035565,-0.053536,0.10768,0,0,0,0.074383,0.074385,0.074383,0.074386,-0.090862,-0.11877,0.25527,-0.042282,0.040281,0.057349
0.63,1.5986,-0.002312,0.10496,0.0029406,0.0015296,-0.87603,0.48225,-0.0085202,-0.013451,0.027502,0.0013893,0.014829,3.4449e-06,-0.036476,-0.054722,0.11023,0,0,0,0.074403,0.074404,0.074402,0.074405,-0.091272,-0.11834,0.2558,-0.03963,0.045912,0.048345
0.64,1.5985,-0.0024493,0.10524,0.0030081,0.0015605,-0.87626,0.48183,-0.0088896,-0.014004,0.028617,0.0014333,0.014801,3.6421e-06,-0.03739,-0.055903,0.11279,0,0,0,0.074422,0.074423,0.074421,0.074424,-0.091655,-0.11785,0.25624,-0.03701,0.051462,0.039448
0.65,1.5984,-0.0025921,0.10553,0.0030757,0.0015912,-0.87649,0.48141,-0.0092681,-0.014569,0.029757,0.001478,0.014768,3.8467e-06,-0.038309,-0.057079,0.11536,0,0,0,0.074442,0.074442,0.07444,0.074444,-0.092012,-0.11731,0.25659,-0.034421,0.056931,0.030658
0.66,1.5983,-0.0027407,0.10583,0.0031432,0.0016216,-0.87672,0.48098,-0.0096558,-0.015146,0.030924,0.0015234,0.014729,4.0589e-06,-0.03923,-0.058249,0.11793,0,0,0,0.074461,0.074462,0.074459,0.074463,-0.092343,-0.11671,0.25685,-0.031862,0.062319,0.021975
0.67,1.5982,-0.0028951,0.10615,0.0032106,0.0016517,-0.87696,0.48056,-0.010053,-0.015734,0.032116,0.0015694,0.014684,4.2789e-06,-0.040155,-0.059413,0.12049,0,0,0,0.07448,0.074481,0.074479,0.074483,-0.092649,-0.11606,0.25703,-0.029335,0.067627,0.013399
0.68,1.5981,-0.0030554,0.10647,0.0032779,0.0016815,-0.87719,0.48013,-0.010459,-0.016334,0.033334,0.0016161,0.014634,4.5066e-06,-0.041083,-0.06057,0.12307,0,0,0,0.0745,0.0745,0.074498,0.074502,-0.09293,-0.11536,0.25712,-0.026839,0.072855,0.0049274
0.69,1.598,-0.0032218,0.10681,0.003345,0.001711,-0.87743,0.47969,-0.010874,-0.016946,0.034577,0.0016635,0.014578,4.7423e-06,-0.042014,-0.06172,0.12564,0,0,0,0.074519,0.074519,0.074517,0.074522,-0.093186,-0.11461,0.25713,-0.024374,0.078003,-0.0034384
0.7,1.5979,-0.0033944,0.10717,0.003412,0.0017402,-0.87767,0.47926,-0.011299,-0.017569,0.035847,0.0017116,0.014516,4.9861e-06,-0.042947,-0.062862,0.12821,0,0,0,0.074539,0.074539,0.074536,0.074541,-0.093418,-0.1138,0.25705,-0.021939,0.083072,-0.011699
0.71,1.5978,-0.0035732,0.10753,0.0034789,0.001769,-0.87791,0.47882,-0.011733,-0.018203,0.037141,0.0017603,0.014449,5.238e-06,-0.043882,-0.063996,0.13078,0,0,0,0.074558,0.074558,0.074556,0.074561,-0.093625,-0.11295,0.25689,-0.019534,0.088062,-0.019856
0.72,1.5976,-0.0037585,0.10791,0.0035455,0.0017974,-0.87815,0.47838,-0.012177,-0.018849,0.038462,0.0018097,0.014377,5.4982e-06,-0.044819,-0.065121,0.13335,0,0,0,0.074578,0.074577,0.074575,0.07458,-0.093809,-0.11204,0.25665,-0.01716,0.092974,-0.027908
0.73,1.5975,-0.0039502,0.1083,0.003612,0.0018254,-0.87839,0.47793,-0.01263,-0.019505,0.039808,0.0018598,0.0143,5.7668e-06,-0.045758,-0.066236,0.13591,0,0,0,0.074597,0.074596,0.074594,0.0746,-0.093969,-0.11109,0.25633,-0.014816,0.097808,-0.035857
0.74,1.5974,-0.0041486,0.1087,0.0036782,0.0018531,-0.87863,0.47748,-0.013092,-0.020173,0.04118,0.0019105,0.014218,6.0439e-06,-0.046699,-0.067342,0.13847,0,0,0,0.074616,0.074616,0.074613,0.074619,-0.094105,-0.11009,0.25594,-0.012502,0.10256,-0.043703
0.75,1.5973,-0.0043537,0.10912,0.0037441,0.0018803,-0.87888,0.47703,-0.013564,-0.020852,0.042578,0.0019619,0.014131,6.3296e-06,-0.04764,-0.068438,0.14103,0,0,0,0.074636,0.074635,0.074632,0.074638,-0.094219,-0.10904,0.25546,-0.010218,0.10724,-0.051447
0.76,1.5971,-0.0045657,0.10956,0.0038098,0.0019071,-0.87913,0.47657,-0.014045,-0.021542,0.044001,0.0020139,0.014039,6.624e-06,-0.048583,-0.069523,0.14358,0,0,0,0.074655,0.074654,0.074652,0.074658,-0.09431,-0.10794,0.25491,-0.0079636,0.11184,-0.059088
0.77,1.597,-0.0047846,0.11,0.0038751,0.0019335,-0.87937,0.47611,-0.014535,-0.022243,0.045449,0.0020667,0.013942,6.9271e-06,-0.049526,-0.070597,0.14613,0,0,0,0.074674,0.074673,0.074671,0.074677,-0.094378,-0.1068,0.25428,-0.0057389,0.11637,-0.066627
0.78,1.5968,-0.0050106,0.11047,0.0039402,0.0019594,-0.87962,0.47565,-0.015035,-0.022954,0.046923,0.00212,0.013841,7.2391e-06,-0.05047,-0.071659,0.14867,0,0,0,0.074694,0.074692,0.07469,0.074696,-0.094424,-0.10561,0.25358,-0.0035437,0.12082,-0.074065
0.79,1.5967,-0.0052437,0.11094,0.0040049,0.0019848,-0.87988,0.47518,-0.015545,-0.023676,0.048423,0.0021741,0.013735,7.5601e-06,-0.051415,-0.072709,0.1512,0,0,0,0.074713,0.074711,0.074709,0.074715,-0.094449,-0.10438,0.2528,-0.0013778,0.12519,-0.081403
0.8,1.5965,-0.0054841,0.11143,0.0040692,0.0020098,-0.88013,0.47471,-0.016064,-0.024408,0.049947,0.0022288,0.013624,7.8902e-06,-0.052359,-0.073746,0.15372,0,0,0,0.074732,0.07473,0.074728,0.074734,-0.094452,-0.10311,0.25195,0.00075895,0.12949,-0.088639
0.81,1.5964,-0.0057319,0.11194,0.0041332,0.0020342,-0.88038,0.47424,-0.016592,-0.025151,0.051497,0.0022842,0.013509,8.2294e-06,-0.053304,-0.074771,0.15624,0,0,0,0.074751,0.074749,0.074747,0.074753,-0.094434,-0.10179,0.25103,0.0028666,0.13371,-0.095776
0.82,1.5962,-0.0059872,0.11246,0.0041968,0.0020582,-0.88064,0.47376,-0.01713,-0.025903,0.053072,0.0023402,0.01339,8.5778e-06,-0.054248,-0.075782,0.15874,0,0,0,0.07477,0.074768,0.074765,0.074772,-0.094395,-0.10044,0.25003,0.0049453,0.13786,-0.10281
0.83,1.596,-0.00625,0.113,0.00426,0.0020816,-0.8809,0.47328,-0.017677,-0.026666,0.054672,0.0023969,0.013266,8.9356e-06,-0.055192,-0.076779,0.16124,0,0,0,0.074789,0.074787,0.074784,0.074791,-0.094335,-0.099037,0.24897,0.0069952,0.14193,-0.10975
0.84,1.5958,-0.0065205,0.11356,0.0043227,0.0021045,-0.88116,0.4728,-0.018234,-0.027439,0.056297,0.0024542,0.013139,9.3027e-06,-0.056135,-0.077763,0.16372,0,0,0,0.074807,0.074805,0.074803,0.07481,-0.094255,-0.097598,0.24784,0.0090165,0.14593,-0.11659
